Call_Id,Agent,Topic,Resolved,Speed_of_answer_in_seconds,Satisfaction_rating,Datetime,Answered,TalkDurationSeconds
ID1553,Dan,Streaming,1,23.0,3.0,2021-01-28 14:19:41,1,196.0
ID1554,Joe,Contract related,0,86.0,3.0,2021-01-28 14:19:41,1,231.0
ID1555,Dan,Admin Support,1,25.0,2.0,2021-01-28 14:32:38,1,135.0
ID1556,Jim,Admin Support,1,46.0,4.0,2021-01-28 14:32:38,1,177.0
ID1557,Diane,Streaming,1,45.0,4.0,2021-01-28 14:57:07,1,232.0
ID1558,Becky,Technical Support,0,,,2021-01-28 14:57:07,0,
ID1559,Greg,Technical Support,1,93.0,3.0,2021-01-28 15:53:17,1,391.0
ID1560,Joe,Payment related,1,61.0,1.0,2021-01-28 15:53:17,1,121.0
ID1561,Diane,Streaming,0,,,2021-01-28 16:13:26,0,
ID1562,Jim,Streaming,1,66.0,3.0,2021-01-28 16:13:26,1,156.0
ID1563,Greg,Contract related,1,29.0,3.0,2021-01-28 16:19:12,1,275.0
ID1564,Greg,Admin Support,1,67.0,2.0,2021-01-28 16:19:12,1,402.0
ID1565,Dan,Contract related,1,94.0,4.0,2021-01-28 16:40:48,1,103.0
ID1566,Joe,Streaming,0,80.0,4.0,2021-01-28 16:40:48,1,300.0
ID1567,Dan,Payment related,1,27.0,4.0,2021-01-28 17:03:50,1,196.0
ID1568,Dan,Streaming,1,41.0,4.0,2021-01-28 17:03:50,1,197.0
ID1569,Martha,Technical Support,1,84.0,4.0,2021-01-28 17:16:48,1,257.0
ID1570,Greg,Contract related,1,121.0,4.0,2021-01-28 17:16:48,1,117.0
ID1571,Diane,Payment related,1,61.0,1.0,2021-01-28 17:52:48,1,43.0
ID1572,Martha,Admin Support,0,,,2021-01-28 17:52:48,0,
ID1573,Diane,Payment related,1,54.0,2.0,2021-01-28 18:00:00,1,371.0
ID1574,Stewart,Streaming,1,82.0,5.0,2021-01-28 18:00:00,1,346.0
ID1575,Greg,Admin Support,1,55.0,4.0,2021-01-29 09:02:53,1,188.0
ID1576,Jim,Admin Support,0,,,2021-01-29 09:02:53,0,
ID1577,Dan,Payment related,1,87.0,5.0,2021-01-29 09:08:38,1,69.0
ID1578,Greg,Payment related,0,,,2021-01-29 09:08:38,0,
ID1579,Greg,Admin Support,1,22.0,3.0,2021-01-29 09:20:10,1,297.0
ID1580,Stewart,Payment related,0,,,2021-01-29 09:20:10,0,
ID1581,Dan,Streaming,1,95.0,5.0,2021-01-29 09:57:36,1,106.0
ID1582,Dan,Technical Support,1,23.0,4.0,2021-01-29 09:57:36,1,375.0
ID1583,Greg,Admin Support,1,43.0,4.0,2021-01-29 10:20:38,1,125.0
ID1584,Becky,Payment related,0,,,2021-01-29 10:20:38,0,
ID1585,Joe,Contract related,1,118.0,3.0,2021-01-29 10:29:17,1,243.0
ID1586,Jim,Payment related,1,94.0,3.0,2021-01-29 10:29:17,1,72.0
ID1587,Diane,Technical Support,1,59.0,4.0,2021-01-29 10:50:53,1,295.0
ID1588,Jim,Technical Support,0,,,2021-01-29 10:50:53,0,
ID1589,Stewart,Admin Support,1,92.0,5.0,2021-01-29 10:52:19,1,193.0
ID1590,Jim,Technical Support,1,51.0,2.0,2021-01-29 10:52:19,1,160.0
ID1591,Diane,Payment related,0,,,2021-01-29 11:57:07,0,
ID1592,Greg,Technical Support,1,11.0,5.0,2021-01-29 11:57:07,1,263.0
ID1593,Joe,Payment related,1,62.0,1.0,2021-01-29 12:44:38,1,141.0
ID1594,Joe,Technical Support,1,122.0,3.0,2021-01-29 12:44:38,1,298.0
ID1595,Dan,Streaming,1,37.0,3.0,2021-01-29 12:46:05,1,323.0
ID1596,Stewart,Payment related,0,42.0,4.0,2021-01-29 12:46:05,1,217.0
ID1597,Diane,Technical Support,1,112.0,3.0,2021-01-29 12:51:50,1,269.0
ID1598,Martha,Payment related,1,98.0,4.0,2021-01-29 12:51:50,1,189.0
ID1599,Stewart,Payment related,1,105.0,2.0,2021-01-29 12:51:50,1,193.0
ID1600,Diane,Technical Support,1,78.0,5.0,2021-01-29 12:51:50,1,183.0
ID1601,Martha,Contract related,1,68.0,4.0,2021-01-29 13:00:29,1,45.0
ID1602,Jim,Contract related,1,17.0,3.0,2021-01-29 13:00:29,1,347.0
ID1603,Diane,Admin Support,1,23.0,4.0,2021-01-29 13:04:48,1,80.0
ID1604,Diane,Admin Support,1,39.0,1.0,2021-01-29 13:04:48,1,69.0
ID1605,Greg,Contract related,1,102.0,3.0,2021-01-29 13:12:00,1,285.0
ID1606,Dan,Admin Support,0,75.0,3.0,2021-01-29 13:12:00,1,330.0
ID1607,Becky,Contract related,1,14.0,4.0,2021-01-29 13:37:55,1,130.0
ID1608,Dan,Payment related,1,77.0,3.0,2021-01-29 13:37:55,1,156.0
ID1609,Diane,Streaming,0,83.0,4.0,2021-01-29 14:11:02,1,34.0
ID1610,Stewart,Technical Support,0,,,2021-01-29 14:11:02,0,
ID1611,Stewart,Contract related,0,,,2021-01-29 14:32:38,0,
ID1612,Dan,Admin Support,1,65.0,5.0,2021-01-29 14:32:38,1,313.0
ID1613,Becky,Contract related,1,23.0,4.0,2021-01-29 14:49:55,1,45.0
ID1614,Jim,Streaming,1,34.0,3.0,2021-01-29 14:49:55,1,234.0
ID1615,Diane,Technical Support,1,45.0,3.0,2021-01-29 15:08:38,1,351.0
ID1616,Diane,Technical Support,1,29.0,3.0,2021-01-29 15:08:38,1,288.0
ID1617,Stewart,Contract related,1,84.0,3.0,2021-01-29 15:21:36,1,403.0
ID1618,Joe,Payment related,0,105.0,3.0,2021-01-29 15:21:36,1,143.0
ID1619,Diane,Payment related,1,75.0,2.0,2021-01-29 15:44:38,1,258.0
ID1620,Jim,Contract related,1,20.0,3.0,2021-01-29 15:44:38,1,413.0
ID1621,Greg,Admin Support,1,88.0,5.0,2021-01-29 15:46:05,1,350.0
ID1622,Stewart,Technical Support,1,93.0,5.0,2021-01-29 15:46:05,1,189.0
ID1623,Dan,Technical Support,1,65.0,3.0,2021-01-29 15:51:50,1,108.0
ID1624,Becky,Payment related,0,,,2021-01-29 15:51:50,0,
ID1625,Joe,Streaming,0,,,2021-01-29 16:10:34,0,
ID1626,Joe,Technical Support,0,,,2021-01-29 16:10:34,0,
ID1627,Greg,Payment related,0,124.0,5.0,2021-01-29 17:12:29,1,258.0
ID1628,Martha,Contract related,1,44.0,4.0,2021-01-29 17:12:29,1,157.0
ID1629,Greg,Admin Support,1,28.0,4.0,2021-01-29 17:41:17,1,39.0
ID1630,Diane,Streaming,0,43.0,4.0,2021-01-29 17:41:17,1,128.0
ID1631,Stewart,Technical Support,0,,,2021-01-29 17:52:48,0,
ID1632,Stewart,Admin Support,1,53.0,4.0,2021-01-29 17:52:48,1,104.0
ID1633,Diane,Contract related,1,84.0,4.0,2021-01-30 09:05:46,1,102.0
ID1634,Becky,Payment related,1,84.0,5.0,2021-01-30 09:05:46,1,298.0
ID1635,Dan,Admin Support,1,12.0,5.0,2021-01-30 09:47:31,1,356.0
ID1636,Jim,Contract related,1,85.0,3.0,2021-01-30 09:47:31,1,222.0
ID1637,Diane,Streaming,1,124.0,4.0,2021-01-30 09:53:17,1,61.0
ID1638,Becky,Payment related,0,92.0,5.0,2021-01-30 09:53:17,1,121.0
ID1639,Stewart,Technical Support,1,116.0,1.0,2021-01-30 10:07:41,1,210.0
ID1640,Joe,Streaming,1,118.0,2.0,2021-01-30 10:07:41,1,166.0
ID1641,Greg,Technical Support,1,99.0,2.0,2021-01-30 10:09:07,1,152.0
ID1642,Joe,Payment related,1,77.0,4.0,2021-01-30 10:09:07,1,264.0
ID1643,Jim,Technical Support,1,57.0,5.0,2021-01-30 10:27:50,1,266.0
ID1644,Martha,Streaming,1,113.0,3.0,2021-01-30 10:27:50,1,154.0
ID1645,Becky,Payment related,1,22.0,3.0,2021-01-30 10:40:48,1,43.0
ID1646,Diane,Payment related,1,20.0,4.0,2021-01-30 10:40:48,1,298.0
ID1647,Dan,Streaming,0,,,2021-01-30 11:12:29,0,
ID1648,Jim,Technical Support,1,23.0,5.0,2021-01-30 11:12:29,1,359.0
ID1649,Jim,Contract related,1,79.0,4.0,2021-01-30 11:26:53,1,274.0
ID1650,Stewart,Contract related,0,94.0,5.0,2021-01-30 11:26:53,1,416.0
ID1651,Jim,Technical Support,1,118.0,4.0,2021-01-30 11:52:48,1,133.0
ID1652,Martha,Admin Support,0,68.0,2.0,2021-01-30 11:52:48,1,158.0
ID1653,Diane,Streaming,1,53.0,3.0,2021-01-30 12:17:17,1,84.0
ID1654,Stewart,Admin Support,1,52.0,3.0,2021-01-30 12:17:17,1,370.0
ID1655,Dan,Payment related,1,13.0,3.0,2021-01-30 12:23:02,1,351.0
ID1656,Diane,Contract related,1,78.0,5.0,2021-01-30 12:23:02,1,274.0
ID1657,Dan,Contract related,1,32.0,4.0,2021-01-30 12:37:26,1,125.0
ID1658,Martha,Contract related,0,,,2021-01-30 12:37:26,0,
ID1659,Martha,Admin Support,1,13.0,4.0,2021-01-30 12:40:19,1,123.0
ID1660,Greg,Streaming,0,91.0,3.0,2021-01-30 12:40:19,1,241.0
ID1661,Jim,Admin Support,1,41.0,3.0,2021-01-30 12:44:38,1,88.0
ID1662,Becky,Streaming,1,69.0,2.0,2021-01-30 12:44:38,1,418.0
ID1663,Stewart,Payment related,1,116.0,4.0,2021-01-30 12:48:58,1,373.0
ID1664,Becky,Payment related,0,98.0,5.0,2021-01-30 12:48:58,1,371.0
ID1665,Dan,Payment related,1,16.0,1.0,2021-01-30 12:51:50,1,248.0
ID1666,Martha,Technical Support,1,43.0,1.0,2021-01-30 12:51:50,1,114.0
ID1667,Dan,Streaming,1,17.0,5.0,2021-01-30 13:03:22,1,220.0
ID1668,Becky,Technical Support,1,27.0,5.0,2021-01-30 13:03:22,1,167.0
ID1669,Becky,Admin Support,1,88.0,5.0,2021-01-30 13:39:22,1,372.0
ID1670,Dan,Technical Support,0,45.0,4.0,2021-01-30 13:39:22,1,410.0
ID1671,Joe,Technical Support,0,19.0,4.0,2021-01-30 14:00:58,1,136.0
ID1672,Joe,Payment related,0,,,2021-01-30 14:00:58,0,
ID1673,Stewart,Contract related,1,85.0,4.0,2021-01-30 14:09:36,1,184.0
ID1674,Stewart,Payment related,0,,,2021-01-30 14:09:36,0,
ID1675,Stewart,Payment related,0,122.0,3.0,2021-01-30 14:11:02,1,216.0
ID1676,Becky,Technical Support,1,78.0,2.0,2021-01-30 14:11:02,1,341.0
ID1677,Joe,Payment related,0,68.0,2.0,2021-01-30 14:36:58,1,65.0
ID1678,Greg,Streaming,1,33.0,3.0,2021-01-30 14:36:58,1,275.0
ID1679,Becky,Payment related,1,19.0,1.0,2021-01-30 15:00:00,1,357.0
ID1680,Martha,Contract related,1,97.0,5.0,2021-01-30 15:00:00,1,413.0
ID1681,Joe,Payment related,1,33.0,2.0,2021-01-30 15:38:53,1,79.0
ID1682,Martha,Admin Support,1,124.0,5.0,2021-01-30 15:38:53,1,288.0
ID1683,Stewart,Admin Support,1,78.0,1.0,2021-01-30 15:44:38,1,309.0
ID1684,Diane,Payment related,0,,,2021-01-30 15:44:38,0,
ID1685,Dan,Technical Support,1,111.0,5.0,2021-01-30 15:51:50,1,155.0
ID1686,Diane,Contract related,1,27.0,5.0,2021-01-30 15:51:50,1,217.0
ID1687,Dan,Technical Support,1,18.0,3.0,2021-01-30 15:59:02,1,281.0
ID1688,Greg,Streaming,1,31.0,4.0,2021-01-30 15:59:02,1,258.0
ID1689,Stewart,Admin Support,0,65.0,4.0,2021-01-30 16:13:26,1,221.0
ID1690,Becky,Admin Support,0,,,2021-01-30 16:13:26,0,
ID1691,Becky,Technical Support,1,91.0,3.0,2021-01-30 16:19:12,1,50.0
ID1692,Stewart,Technical Support,1,71.0,2.0,2021-01-30 16:19:12,1,87.0
ID1693,Greg,Contract related,0,,,2021-01-30 16:19:12,0,
ID1694,Stewart,Contract related,1,78.0,3.0,2021-01-30 16:19:12,1,266.0
ID1695,Jim,Technical Support,0,,,2021-01-30 16:32:10,0,
ID1696,Jim,Contract related,0,,,2021-01-30 16:32:10,0,
ID1697,Dan,Technical Support,0,,,2021-01-30 16:49:26,0,
ID1698,Jim,Admin Support,1,107.0,3.0,2021-01-30 16:49:26,1,197.0
ID1699,Dan,Streaming,1,17.0,3.0,2021-01-30 16:52:19,1,192.0
ID1700,Becky,Contract related,1,53.0,1.0,2021-01-30 16:52:19,1,220.0
ID1701,Diane,Technical Support,1,49.0,5.0,2021-01-30 17:09:36,1,393.0
ID1702,Greg,Streaming,1,33.0,5.0,2021-01-30 17:09:36,1,65.0
ID1703,Diane,Streaming,1,103.0,2.0,2021-01-30 17:12:29,1,219.0
ID1704,Greg,Payment related,1,114.0,3.0,2021-01-30 17:12:29,1,202.0
ID1705,Stewart,Contract related,0,,,2021-01-30 17:18:14,0,
ID1706,Jim,Admin Support,0,,,2021-01-30 17:18:14,0,
ID1707,Martha,Payment related,0,,,2021-01-30 17:25:26,0,
ID1708,Dan,Streaming,1,38.0,2.0,2021-01-30 17:25:26,1,411.0
ID1709,Stewart,Contract related,0,50.0,2.0,2021-01-30 17:29:46,1,79.0
ID1710,Becky,Contract related,0,33.0,4.0,2021-01-30 17:29:46,1,236.0
ID1711,Stewart,Payment related,1,97.0,3.0,2021-01-30 17:31:12,1,172.0
ID1712,Jim,Streaming,1,20.0,5.0,2021-01-30 17:31:12,1,307.0
ID1713,Dan,Payment related,0,100.0,5.0,2021-01-31 09:00:00,1,382.0
ID1714,Becky,Payment related,1,114.0,4.0,2021-01-31 09:00:00,1,342.0
ID1715,Greg,Payment related,1,27.0,3.0,2021-01-31 09:08:38,1,192.0
ID1716,Joe,Contract related,1,119.0,4.0,2021-01-31 09:08:38,1,162.0
ID1717,Becky,Technical Support,1,30.0,5.0,2021-01-31 09:14:24,1,59.0
ID1718,Stewart,Contract related,1,23.0,3.0,2021-01-31 09:14:24,1,400.0
ID1719,Diane,Contract related,1,32.0,1.0,2021-01-31 09:24:29,1,360.0
ID1720,Greg,Streaming,0,,,2021-01-31 09:24:29,0,
ID1721,Diane,Payment related,0,67.0,1.0,2021-01-31 09:27:22,1,58.0
ID1722,Becky,Streaming,1,16.0,5.0,2021-01-31 09:27:22,1,336.0
ID1723,Stewart,Contract related,1,120.0,1.0,2021-01-31 09:30:14,1,190.0
ID1724,Joe,Payment related,1,73.0,2.0,2021-01-31 09:30:14,1,343.0
ID1725,Jim,Payment related,0,,,2021-01-31 11:32:38,0,
ID1726,Greg,Contract related,0,,,2021-01-31 11:32:38,0,
ID1727,Joe,Admin Support,0,,,2021-01-31 11:35:31,0,
ID1728,Joe,Contract related,1,88.0,1.0,2021-01-31 11:35:31,1,71.0
ID1729,Dan,Payment related,1,79.0,5.0,2021-01-31 11:39:50,1,81.0
ID1730,Joe,Technical Support,1,42.0,5.0,2021-01-31 11:39:50,1,100.0
ID1731,Dan,Contract related,0,,,2021-01-31 11:58:34,0,
ID1732,Diane,Payment related,1,38.0,4.0,2021-01-31 11:58:34,1,228.0
ID1733,Greg,Payment related,1,102.0,3.0,2021-01-31 12:00:00,1,228.0
ID1734,Dan,Technical Support,1,112.0,3.0,2021-01-31 12:00:00,1,403.0
ID1735,Jim,Technical Support,1,107.0,1.0,2021-01-31 12:00:00,1,194.0
ID1736,Stewart,Contract related,1,93.0,5.0,2021-01-31 12:00:00,1,159.0
ID1737,Diane,Payment related,1,37.0,4.0,2021-01-31 12:15:50,1,417.0
ID1738,Dan,Technical Support,1,29.0,5.0,2021-01-31 12:15:50,1,389.0
ID1739,Stewart,Payment related,0,17.0,5.0,2021-01-31 12:37:26,1,229.0
ID1740,Jim,Streaming,0,,,2021-01-31 12:37:26,0,
ID1741,Dan,Technical Support,1,28.0,4.0,2021-01-31 12:43:12,1,371.0
ID1742,Dan,Payment related,1,16.0,1.0,2021-01-31 12:43:12,1,211.0
ID1743,Stewart,Admin Support,1,123.0,2.0,2021-01-31 12:50:24,1,378.0
ID1744,Martha,Contract related,0,,,2021-01-31 12:50:24,0,
ID1745,Jim,Payment related,1,124.0,5.0,2021-01-31 14:05:17,1,402.0
ID1746,Jim,Payment related,1,18.0,1.0,2021-01-31 14:05:17,1,376.0
ID1747,Becky,Payment related,1,95.0,4.0,2021-01-31 14:05:17,1,147.0
ID1748,Becky,Streaming,1,17.0,3.0,2021-01-31 14:05:17,1,325.0
ID1749,Jim,Technical Support,0,,,2021-01-31 14:05:17,0,
ID1750,Stewart,Payment related,1,75.0,3.0,2021-01-31 14:05:17,1,33.0
ID1751,Joe,Payment related,1,37.0,4.0,2021-01-31 14:44:10,1,346.0
ID1752,Martha,Streaming,1,36.0,3.0,2021-01-31 14:44:10,1,86.0
ID1753,Diane,Technical Support,1,113.0,1.0,2021-01-31 15:01:26,1,152.0
ID1754,Diane,Streaming,1,93.0,4.0,2021-01-31 15:01:26,1,139.0
ID1755,Dan,Technical Support,1,24.0,1.0,2021-01-31 15:04:19,1,291.0
ID1756,Diane,Streaming,1,92.0,3.0,2021-01-31 15:04:19,1,148.0
ID1757,Jim,Streaming,0,,,2021-01-31 15:38:53,0,
ID1758,Dan,Contract related,1,20.0,4.0,2021-01-31 15:38:53,1,79.0
ID1759,Jim,Admin Support,1,50.0,2.0,2021-01-31 15:56:10,1,31.0
ID1760,Martha,Admin Support,0,,,2021-01-31 15:56:10,0,
ID1761,Stewart,Contract related,1,103.0,4.0,2021-01-31 16:09:07,1,374.0
ID1762,Becky,Contract related,1,81.0,2.0,2021-01-31 16:09:07,1,206.0
ID1763,Stewart,Streaming,1,48.0,5.0,2021-01-31 16:09:07,1,237.0
ID1764,Dan,Streaming,1,92.0,3.0,2021-01-31 16:09:07,1,361.0
ID1765,Greg,Streaming,1,95.0,3.0,2021-01-31 16:20:38,1,301.0
ID1766,Becky,Contract related,1,49.0,3.0,2021-01-31 16:20:38,1,118.0
ID1767,Becky,Contract related,1,58.0,5.0,2021-01-31 16:56:38,1,282.0
ID1768,Dan,Streaming,0,,,2021-01-31 16:56:38,0,
ID1769,Dan,Admin Support,0,,,2021-01-31 17:08:10,0,
ID1770,Diane,Payment related,1,78.0,4.0,2021-01-31 17:08:10,1,63.0
ID1771,Jim,Admin Support,1,91.0,3.0,2021-01-31 17:34:05,1,179.0
ID1772,Greg,Technical Support,1,121.0,2.0,2021-01-31 17:34:05,1,361.0
ID1773,Dan,Contract related,0,,,2021-02-01 09:18:43,0,
ID1774,Martha,Admin Support,1,38.0,3.0,2021-02-01 09:18:43,1,341.0
ID1775,Becky,Technical Support,1,44.0,2.0,2021-02-01 09:24:29,1,135.0
ID1776,Diane,Contract related,1,64.0,3.0,2021-02-01 09:24:29,1,189.0
ID1777,Jim,Technical Support,0,,,2021-02-01 09:25:55,0,
ID1778,Becky,Payment related,0,125.0,4.0,2021-02-01 09:25:55,1,406.0
ID1779,Martha,Technical Support,1,47.0,4.0,2021-02-01 09:37:26,1,85.0
ID1780,Martha,Technical Support,0,,,2021-02-01 09:37:26,0,
ID1781,Becky,Contract related,0,,,2021-02-01 09:37:26,0,
ID1782,Jim,Admin Support,1,116.0,3.0,2021-02-01 09:37:26,1,262.0
ID1783,Diane,Payment related,1,13.0,4.0,2021-02-01 10:07:41,1,116.0
ID1784,Greg,Contract related,1,124.0,5.0,2021-02-01 10:07:41,1,201.0
ID1785,Becky,Admin Support,0,,,2021-02-01 10:32:10,0,
ID1786,Greg,Technical Support,1,46.0,5.0,2021-02-01 10:32:10,1,130.0
ID1787,Greg,Technical Support,1,11.0,3.0,2021-02-01 11:15:22,1,188.0
ID1788,Greg,Payment related,0,62.0,3.0,2021-02-01 11:15:22,1,237.0
ID1789,Greg,Streaming,0,,,2021-02-01 11:18:14,0,
ID1790,Stewart,Admin Support,1,61.0,5.0,2021-02-01 11:18:14,1,176.0
ID1791,Dan,Technical Support,0,,,2021-02-01 12:07:12,0,
ID1792,Joe,Technical Support,1,29.0,5.0,2021-02-01 12:07:12,1,408.0
ID1793,Dan,Contract related,1,109.0,3.0,2021-02-01 12:18:43,1,52.0
ID1794,Dan,Contract related,1,52.0,3.0,2021-02-01 12:18:43,1,358.0
ID1795,Dan,Technical Support,1,117.0,1.0,2021-02-01 12:31:41,1,290.0
ID1796,Martha,Contract related,1,17.0,3.0,2021-02-01 12:31:41,1,217.0
ID1797,Jim,Streaming,1,46.0,4.0,2021-02-01 12:41:46,1,107.0
ID1798,Martha,Admin Support,1,60.0,2.0,2021-02-01 12:41:46,1,223.0
ID1799,Jim,Technical Support,1,53.0,3.0,2021-02-01 13:01:55,1,209.0
ID1800,Stewart,Payment related,1,72.0,4.0,2021-02-01 13:01:55,1,82.0
ID1801,Stewart,Payment related,1,113.0,3.0,2021-02-01 13:24:58,1,294.0
ID1802,Joe,Payment related,1,51.0,4.0,2021-02-01 13:24:58,1,177.0
ID1803,Jim,Admin Support,1,99.0,4.0,2021-02-01 13:30:43,1,90.0
ID1804,Dan,Streaming,1,99.0,2.0,2021-02-01 13:30:43,1,55.0
ID1805,Dan,Contract related,0,,,2021-02-01 13:36:29,0,
ID1806,Jim,Streaming,1,37.0,4.0,2021-02-01 13:36:29,1,182.0
ID1807,Martha,Contract related,1,115.0,3.0,2021-02-01 13:37:55,1,111.0
ID1808,Martha,Contract related,1,97.0,5.0,2021-02-01 13:37:55,1,180.0
ID1809,Becky,Contract related,0,,,2021-02-01 13:46:34,0,
ID1810,Dan,Contract related,0,87.0,5.0,2021-02-01 13:46:34,1,407.0
ID1811,Becky,Payment related,1,97.0,1.0,2021-02-01 13:50:53,1,287.0
ID1812,Greg,Streaming,0,119.0,5.0,2021-02-01 13:50:53,1,63.0
ID1813,Diane,Contract related,1,122.0,3.0,2021-02-01 13:58:05,1,138.0
ID1814,Becky,Contract related,1,60.0,1.0,2021-02-01 13:58:05,1,130.0
ID1815,Greg,Technical Support,0,58.0,2.0,2021-02-01 14:16:48,1,139.0
ID1816,Greg,Admin Support,1,84.0,4.0,2021-02-01 14:16:48,1,387.0
ID1817,Joe,Payment related,0,,,2021-02-01 14:32:38,0,
ID1818,Dan,Payment related,1,72.0,2.0,2021-02-01 14:32:38,1,174.0
ID1819,Martha,Streaming,1,46.0,4.0,2021-02-01 14:35:31,1,182.0
ID1820,Martha,Payment related,1,101.0,5.0,2021-02-01 14:35:31,1,285.0
ID1821,Jim,Contract related,1,101.0,2.0,2021-02-01 15:28:48,1,290.0
ID1822,Jim,Admin Support,1,63.0,1.0,2021-02-01 15:28:48,1,350.0
ID1823,Jim,Payment related,1,125.0,1.0,2021-02-01 16:14:53,1,175.0
ID1824,Martha,Payment related,1,44.0,5.0,2021-02-01 16:14:53,1,41.0
ID1825,Martha,Streaming,1,16.0,5.0,2021-02-01 16:22:05,1,136.0
ID1826,Dan,Technical Support,1,31.0,4.0,2021-02-01 16:22:05,1,211.0
ID1827,Dan,Admin Support,1,114.0,5.0,2021-02-01 16:22:05,1,45.0
ID1828,Greg,Contract related,1,10.0,2.0,2021-02-01 16:22:05,1,201.0
ID1829,Greg,Streaming,1,105.0,3.0,2021-02-01 16:46:34,1,273.0
ID1830,Greg,Payment related,0,,,2021-02-01 16:46:34,0,
ID1831,Dan,Admin Support,1,120.0,4.0,2021-02-01 17:12:29,1,142.0
ID1832,Joe,Payment related,0,,,2021-02-01 17:12:29,0,
ID1833,Stewart,Technical Support,0,,,2021-02-01 17:24:00,0,
ID1834,Greg,Payment related,0,,,2021-02-01 17:24:00,0,
ID1835,Jim,Technical Support,1,51.0,5.0,2021-02-01 17:34:05,1,270.0
ID1836,Stewart,Technical Support,1,124.0,3.0,2021-02-01 17:34:05,1,379.0
ID1837,Dan,Payment related,0,22.0,4.0,2021-02-01 17:38:24,1,109.0
ID1838,Martha,Payment related,0,29.0,3.0,2021-02-01 17:38:24,1,260.0
ID1839,Becky,Technical Support,1,125.0,4.0,2021-02-01 17:39:50,1,144.0
ID1840,Jim,Contract related,1,54.0,4.0,2021-02-01 17:39:50,1,309.0
ID1841,Martha,Technical Support,1,45.0,3.0,2021-02-01 17:48:29,1,368.0
ID1842,Diane,Admin Support,1,101.0,5.0,2021-02-01 17:48:29,1,115.0
ID1843,Diane,Contract related,1,80.0,3.0,2021-02-01 17:57:07,1,233.0
ID1844,Diane,Streaming,0,,,2021-02-01 17:57:07,0,
ID1845,Joe,Payment related,1,118.0,5.0,2021-02-02 09:20:10,1,237.0
ID1846,Greg,Streaming,1,13.0,5.0,2021-02-02 09:20:10,1,372.0
ID1847,Dan,Streaming,1,64.0,5.0,2021-02-02 09:44:38,1,88.0
ID1848,Jim,Contract related,1,39.0,4.0,2021-02-02 09:44:38,1,419.0
ID1849,Joe,Admin Support,0,,,2021-02-02 09:54:43,0,
ID1850,Stewart,Contract related,0,,,2021-02-02 09:54:43,0,
ID1851,Martha,Streaming,0,,,2021-02-02 09:57:36,0,
ID1852,Stewart,Streaming,1,35.0,4.0,2021-02-02 09:57:36,1,63.0
ID1853,Joe,Contract related,0,105.0,4.0,2021-02-02 10:35:02,1,308.0
ID1854,Stewart,Admin Support,1,60.0,2.0,2021-02-02 10:35:02,1,94.0
ID1855,Stewart,Contract related,1,13.0,1.0,2021-02-02 11:05:17,1,114.0
ID1856,Becky,Technical Support,1,25.0,5.0,2021-02-02 11:05:17,1,298.0
ID1857,Becky,Streaming,1,102.0,4.0,2021-02-02 11:18:14,1,397.0
ID1858,Jim,Contract related,1,88.0,3.0,2021-02-02 11:18:14,1,371.0
ID1859,Becky,Streaming,1,40.0,5.0,2021-02-02 13:06:14,1,102.0
ID1860,Joe,Contract related,0,,,2021-02-02 13:06:14,0,
ID1861,Dan,Streaming,1,75.0,5.0,2021-02-02 13:23:31,1,180.0
ID1862,Stewart,Payment related,0,35.0,4.0,2021-02-02 13:23:31,1,195.0
ID1863,Greg,Payment related,0,,,2021-02-02 13:46:34,0,
ID1864,Greg,Payment related,1,21.0,2.0,2021-02-02 13:46:34,1,164.0
ID1865,Diane,Streaming,0,,,2021-02-02 13:46:34,0,
ID1866,Greg,Admin Support,1,49.0,3.0,2021-02-02 13:46:34,1,256.0
ID1867,Joe,Admin Support,1,81.0,4.0,2021-02-02 14:00:58,1,357.0
ID1868,Becky,Contract related,1,48.0,4.0,2021-02-02 14:00:58,1,78.0
ID1869,Greg,Streaming,1,103.0,5.0,2021-02-02 15:30:14,1,252.0
ID1870,Stewart,Payment related,1,63.0,4.0,2021-02-02 15:30:14,1,385.0
ID1871,Greg,Admin Support,1,89.0,4.0,2021-02-02 15:34:34,1,313.0
ID1872,Dan,Admin Support,1,115.0,4.0,2021-02-02 15:34:34,1,193.0
ID1873,Stewart,Streaming,1,88.0,1.0,2021-02-02 15:48:58,1,360.0
ID1874,Diane,Streaming,1,91.0,5.0,2021-02-02 15:48:58,1,385.0
ID1875,Dan,Streaming,1,78.0,4.0,2021-02-02 16:45:07,1,215.0
ID1876,Martha,Contract related,1,91.0,3.0,2021-02-02 16:45:07,1,129.0
ID1877,Joe,Streaming,1,102.0,3.0,2021-02-02 16:52:19,1,160.0
ID1878,Martha,Technical Support,0,,,2021-02-02 16:52:19,0,
ID1879,Greg,Streaming,1,24.0,4.0,2021-02-02 17:11:02,1,160.0
ID1880,Stewart,Payment related,0,,,2021-02-02 17:11:02,0,
ID1881,Joe,Technical Support,1,19.0,1.0,2021-02-03 09:25:55,1,110.0
ID1882,Jim,Streaming,1,47.0,4.0,2021-02-03 09:25:55,1,53.0
ID1883,Greg,Admin Support,1,61.0,4.0,2021-02-03 09:28:48,1,203.0
ID1884,Greg,Admin Support,1,73.0,5.0,2021-02-03 09:28:48,1,334.0
ID1885,Stewart,Technical Support,1,67.0,5.0,2021-02-03 09:36:00,1,317.0
